id,customer_id,product_id,sale_month,sale_day,quantity,unit_cents,discount_bps,coupon_code
1136,42,14,202506,20250623,5,2118,500,夜市
1137,4,24,202507,20250722,2,3488,1000,SPRING
1138,61,1,202509,20250904,1,337,0,WELCOME
1139,4,24,202502,20250214,5,3488,1000,WELCOME
1140,64,14,202508,20250810,5,2118,500,SPRING
1141,4,30,202509,20250920,4,4310,1500,
1142,40,10,202510,20251017,2,1570,500,SPRING
1143,26,21,202503,20250317,4,3077,1000,
1144,60,18,202511,20251104,4,2666,1000,
1145,22,27,202504,20250403,2,3899,1500,LOYAL
1146,16,27,202510,20251021,5,3899,1500,WELCOME
1147,48,13,202507,20250710,1,1981,500,
1148,37,30,202509,20250915,4,4310,1500,
1149,15,2,202501,20250126,4,474,0,夜市
1150,61,11,202505,20250526,1,1707,500,WELCOME
1151,32,16,202501,20250124,3,2392,500,SPRING
1152,19,14,202506,20250608,4,2118,500,
1153,22,23,202509,20250912,4,3351,1000,SPRING
1154,37,1,202501,20250107,5,337,0,LOYAL
1155,55,11,202509,20250907,2,1707,500,
1156,44,10,202508,20250808,5,1570,500,
1157,33,17,202504,20250402,5,2529,1000,夜市
1158,38,30,202501,20250124,3,4310,1500,夜市
1159,2,10,202506,20250606,5,1570,500,SPRING
1160,60,15,202511,20251126,2,2255,500,
1161,58,31,202502,20250224,2,4447,1500,SPRING
1162,45,16,202503,20250307,1,2392,500,
1163,8,2,202512,20251207,1,474,0,WELCOME
1164,47,12,202508,20250823,4,1844,500,WELCOME
1165,36,28,202508,20250813,5,4036,1500,夜市
1166,27,25,202504,20250401,4,3625,1500,WELCOME
1167,19,27,202504,20250401,2,3899,1500,
1168,53,31,202504,20250420,3,4447,1500,SPRING
1169,37,22,202501,20250117,5,3214,1000,
1170,55,2,202501,20250108,2,474,0,
1171,24,6,202510,20251018,4,1022,0,夜市
1172,43,9,202508,20250822,2,1433,500,SPRING
1173,8,20,202506,20250601,1,2940,1000,SPRING
1174,64,22,202511,20251105,2,3214,1000,SPRING
1175,8,1,202502,20250225,4,337,0,
1176,42,26,202512,20251219,5,3762,1500,
1177,41,21,202503,20250318,2,3077,1000,
1178,44,31,202509,20250904,4,4447,1500,
1179,54,15,202510,20251022,5,2255,500,SPRING
1180,49,18,202507,20250703,2,2666,1000,WELCOME
1181,27,21,202504,20250413,2,3077,1000,夜市
1182,57,16,202512,20251217,1,2392,500,LOYAL
1183,39,22,202501,20250112,2,3214,1000,
1184,47,7,202508,20250817,1,1159,0,LOYAL
1185,46,31,202503,20250309,3,4447,1500,SPRING
1186,11,16,202511,20251119,2,2392,500,LOYAL
1187,16,29,202505,20250512,2,4173,1500,
1188,60,19,202509,20250901,1,2803,1000,
1189,19,3,202504,20250424,5,611,0,SPRING
1190,45,11,202504,20250422,2,1707,500,
1191,2,7,202501,20250110,3,1159,0,夜市
1192,34,24,202501,20250109,3,3488,1000,
1193,64,7,202504,20250415,5,1159,0,WELCOME
1194,16,9,202503,20250308,4,1433,500,夜市
1195,17,16,202512,20251221,2,2392,500,WELCOME
1196,7,32,202507,20250725,3,4584,1500,LOYAL
1197,26,26,202504,20250420,2,3762,1500,
1198,62,12,202504,20250414,5,1844,500,
1199,36,19,202507,20250704,3,2803,1000,SPRING
1200,61,25,202508,20250824,1,3625,1500,夜市
1201,1,18,202505,20250524,5,2666,1000,LOYAL
1202,35,15,202504,20250417,4,2255,500,
1203,14,27,202506,20250620,4,3899,1500,WELCOME
1204,64,15,202506,20250603,1,2255,500,
1205,3,10,202502,20250212,4,1570,500,夜市
1206,1,18,202510,20251007,5,2666,1000,SPRING
1207,11,20,202510,20251020,1,2940,1000,SPRING
1208,47,4,202503,20250313,3,748,0,LOYAL
1209,26,22,202512,20251205,3,3214,1000,LOYAL
1210,6,6,202508,20250808,2,1022,0,夜市
1211,47,12,202510,20251015,2,1844,500,
1212,13,19,202508,20250826,3,2803,1000,SPRING
1213,48,13,202509,20250905,2,1981,500,WELCOME
1214,46,19,202506,20250627,2,2803,1000,
1215,30,2,202508,20250808,1,474,0,SPRING
1216,50,18,202509,20250921,3,2666,1000,SPRING
1217,47,25,202507,20250723,2,3625,1500,LOYAL
1218,62,2,202512,20251214,5,474,0,
1219,14,29,202501,20250111,2,4173,1500,夜市
1220,62,11,202508,20250802,3,1707,500,SPRING
1221,54,4,202510,20251002,2,748,0,LOYAL
1222,35,12,202506,20250606,2,1844,500,
1223,55,22,202509,20250913,1,3214,1000,夜市
1224,8,11,202502,20250204,2,1707,500,SPRING
1225,64,9,202506,20250617,1,1433,500,
1226,53,27,202510,20251026,4,3899,1500,夜市
1227,18,29,202512,20251211,3,4173,1500,SPRING
1228,14,1,202511,20251118,1,337,0,SPRING
1229,37,17,202511,20251124,3,2529,1000,
1230,26,30,202507,20250712,5,4310,1500,LOYAL
1231,32,25,202507,20250703,1,3625,1500,夜市
1232,4,4,202501,20250126,5,748,0,
1233,58,9,202502,20250215,2,1433,500,WELCOME
1234,45,5,202506,20250608,1,885,0,
1235,17,26,202507,20250724,3,3762,1500,
1236,61,6,202506,20250614,4,1022,0,夜市
1237,42,1,202503,20250324,3,337,0,夜市
1238,51,27,202502,20250221,2,3899,1500,
1239,20,3,202510,20251007,3,611,0,
1240,11,10,202504,20250405,1,1570,500,
1241,30,2,202507,20250708,4,474,0,夜市
1242,64,4,202505,20250508,5,748,0,SPRING
1243,27,30,202501,20250127,5,4310,1500,LOYAL
1244,58,9,202501,20250120,3,1433,500,
1245,13,14,202501,20250126,3,2118,500,夜市
1246,23,20,202503,20250301,5,2940,1000,
1247,41,23,202505,20250516,1,3351,1000,
1248,59,8,202510,20251013,3,1296,0,夜市
1249,44,15,202505,20250519,2,2255,500,WELCOME
1250,54,25,202506,20250609,1,3625,1500,
1251,21,13,202512,20251227,5,1981,500,
1252,15,14,202505,20250502,1,2118,500,夜市
1253,25,14,202511,20251105,1,2118,500,
1254,5,3,202507,20250701,4,611,0,
1255,2,3,202505,20250505,1,611,0,SPRING
1256,12,30,202505,20250501,3,4310,1500,LOYAL
1257,20,24,202511,20251117,5,3488,1000,LOYAL
1258,34,22,202505,20250504,2,3214,1000,夜市
1259,8,21,202507,20250701,3,3077,1000,夜市
1260,15,28,202511,20251113,4,4036,1500,
1261,64,19,202508,20250817,2,2803,1000,夜市
1262,28,21,202502,20250226,2,3077,1000,LOYAL
1263,25,32,202503,20250310,2,4584,1500,
1264,15,8,202506,20250601,5,1296,0,
1265,53,15,202512,20251216,2,2255,500,LOYAL
1266,43,22,202509,20250925,1,3214,1000,
1267,51,28,202506,20250621,4,4036,1500,
1268,44,25,202502,20250214,1,3625,1500,LOYAL
1269,4,17,202512,20251226,4,2529,1000,SPRING
1270,11,14,202504,20250423,1,2118,500,WELCOME
1271,10,24,202511,20251125,4,3488,1000,SPRING
1272,55,12,202511,20251126,5,1844,500,SPRING
1273,7,13,202510,20251011,2,1981,500,SPRING
1274,61,21,202505,20250518,3,3077,1000,
1275,50,26,202510,20251019,4,3762,1500,LOYAL
1276,53,13,202504,20250424,1,1981,500,SPRING
1277,7,28,202505,20250513,5,4036,1500,SPRING
1278,19,14,202511,20251112,3,2118,500,
1279,23,32,202511,20251125,5,4584,1500,夜市
1280,43,18,202507,20250728,3,2666,1000,SPRING
1281,40,11,202512,20251215,2,1707,500,
1282,27,18,202508,20250822,1,2666,1000,WELCOME
1283,11,3,202510,20251015,1,611,0,夜市
1284,57,10,202504,20250403,4,1570,500,
1285,19,8,202512,20251221,1,1296,0,
1286,15,20,202505,20250522,5,2940,1000,SPRING
1287,49,13,202508,20250805,3,1981,500,LOYAL
1288,31,12,202505,20250527,1,1844,500,
1289,52,23,202501,20250120,3,3351,1000,WELCOME
1290,43,19,202510,20251027,5,2803,1000,LOYAL
1291,63,15,202505,20250507,5,2255,500,SPRING
1292,38,2,202510,20251021,3,474,0,SPRING
1293,18,10,202510,20251017,1,1570,500,
1294,1,28,202509,20250902,4,4036,1500,WELCOME
1295,29,20,202506,20250603,3,2940,1000,
1296,28,4,202507,20250713,2,748,0,
1297,10,14,202508,20250822,5,2118,500,WELCOME
1298,63,16,202501,20250128,3,2392,500,SPRING
1299,56,27,202501,20250112,5,3899,1500,SPRING
1300,1,2,202504,20250404,3,474,0,
1301,44,32,202509,20250911,5,4584,1500,夜市
1302,12,30,202505,20250519,1,4310,1500,
1303,38,10,202508,20250816,3,1570,500,夜市
1304,47,18,202502,20250223,5,2666,1000,LOYAL
1305,5,11,202503,20250309,1,1707,500,LOYAL
1306,40,21,202507,20250713,2,3077,1000,夜市
1307,5,30,202508,20250825,3,4310,1500,
1308,56,10,202508,20250801,1,1570,500,
1309,42,13,202505,20250521,3,1981,500,
1310,42,9,202503,20250303,4,1433,500,WELCOME
1311,17,28,202507,20250726,2,4036,1500,LOYAL
1312,33,27,202504,20250415,2,3899,1500,夜市
1313,20,19,202502,20250226,5,2803,1000,WELCOME
1314,27,11,202503,20250304,5,1707,500,WELCOME
1315,1,13,202507,20250702,3,1981,500,WELCOME
1316,38,24,202508,20250810,4,3488,1000,
1317,57,19,202503,20250317,1,2803,1000,WELCOME
1318,49,5,202511,20251128,3,885,0,LOYAL
1319,37,32,202506,20250607,1,4584,1500,
1320,1,16,202501,20250112,3,2392,500,SPRING
1321,15,23,202512,20251222,1,3351,1000,
1322,16,28,202505,20250525,4,4036,1500,LOYAL
1323,20,17,202509,20250910,4,2529,1000,
1324,49,16,202503,20250318,2,2392,500,
1325,15,12,202510,20251011,5,1844,500,夜市
1326,3,4,202512,20251206,4,748,0,SPRING
1327,22,1,202504,20250401,1,337,0,SPRING
1328,58,23,202501,20250116,3,3351,1000,夜市
1329,13,23,202501,20250106,2,3351,1000,夜市
1330,47,26,202509,20250904,3,3762,1500,
1331,5,17,202505,20250523,1,2529,1000,LOYAL
1332,55,16,202504,20250419,1,2392,500,WELCOME
1333,55,9,202509,20250912,2,1433,500,
1334,8,8,202503,20250320,5,1296,0,SPRING
1335,7,21,202506,20250609,1,3077,1000,SPRING
1336,45,10,202502,20250224,4,1570,500,
1337,11,8,202508,20250809,3,1296,0,
1338,52,13,202504,20250403,4,1981,500,LOYAL
1339,36,5,202510,20251013,3,885,0,
1340,38,19,202507,20250724,4,2803,1000,SPRING
1341,55,2,202503,20250327,3,474,0,WELCOME
1342,29,14,202501,20250122,1,2118,500,
1343,14,9,202510,20251013,2,1433,500,SPRING
1344,48,20,202506,20250617,2,2940,1000,
1345,58,10,202503,20250312,4,1570,500,夜市
1346,58,18,202507,20250716,1,2666,1000,LOYAL
1347,50,8,202503,20250311,2,1296,0,WELCOME
1348,32,28,202504,20250414,5,4036,1500,LOYAL
1349,16,16,202505,20250503,3,2392,500,夜市
1350,38,31,202506,20250619,3,4447,1500,夜市
1351,50,26,202501,20250106,3,3762,1500,
1352,7,22,202502,20250228,5,3214,1000,
1353,1,5,202507,20250712,4,885,0,LOYAL
1354,54,2,202507,20250711,5,474,0,
1355,62,8,202508,20250809,4,1296,0,WELCOME
1356,10,9,202505,20250520,1,1433,500,WELCOME
1357,54,5,202509,20250914,5,885,0,夜市
1358,51,16,202508,20250825,5,2392,500,
1359,37,27,202505,20250517,3,3899,1500,WELCOME
1360,5,25,202502,20250209,1,3625,1500,
1361,39,10,202509,20250928,2,1570,500,夜市
1362,3,27,202512,20251206,3,3899,1500,夜市
1363,42,28,202511,20251107,2,4036,1500,LOYAL
1364,39,14,202505,20250503,3,2118,500,WELCOME
1365,1,11,202501,20250121,3,1707,500,
1366,1,8,202505,20250521,2,1296,0,LOYAL
1367,51,9,202510,20251020,3,1433,500,
1368,42,5,202502,20250214,2,885,0,夜市
1369,16,24,202512,20251218,4,3488,1000,夜市
1370,61,24,202512,20251207,2,3488,1000,WELCOME
1371,31,19,202507,20250718,4,2803,1000,
1372,27,11,202504,20250407,1,1707,500,
1373,33,10,202508,20250828,1,1570,500,
1374,36,10,202508,20250808,1,1570,500,SPRING
1375,45,5,202512,20251215,2,885,0,LOYAL
1376,56,20,202501,20250112,2,2940,1000,SPRING
1377,17,19,202501,20250102,4,2803,1000,WELCOME
1378,30,2,202511,20251117,3,474,0,夜市
1379,34,21,202512,20251213,3,3077,1000,
1380,33,10,202508,20250823,4,1570,500,LOYAL
1381,40,27,202503,20250304,2,3899,1500,WELCOME
1382,25,22,202504,20250424,4,3214,1000,WELCOME
1383,31,21,202502,20250206,3,3077,1000,LOYAL
1384,56,14,202510,20251017,2,2118,500,WELCOME
1385,7,8,202508,20250802,4,1296,0,WELCOME
1386,22,14,202502,20250214,4,2118,500,
1387,13,31,202512,20251202,5,4447,1500,SPRING
1388,34,25,202510,20251006,1,3625,1500,WELCOME
1389,46,14,202506,20250620,3,2118,500,SPRING
1390,44,26,202501,20250101,3,3762,1500,WELCOME
1391,54,10,202508,20250802,3,1570,500,
1392,48,18,202511,20251105,4,2666,1000,SPRING
1393,17,19,202511,20251110,1,2803,1000,
1394,51,12,202509,20250901,2,1844,500,WELCOME
1395,8,11,202511,20251108,2,1707,500,SPRING
1396,23,24,202512,20251212,1,3488,1000,WELCOME
1397,31,11,202501,20250107,4,1707,500,夜市
1398,8,24,202501,20250118,2,3488,1000,WELCOME
1399,20,29,202511,20251104,5,4173,1500,WELCOME
1400,16,32,202502,20250211,3,4584,1500,
1401,42,21,202505,20250509,4,3077,1000,夜市
1402,6,2,202511,20251119,3,474,0,SPRING
1403,1,24,202503,20250322,1,3488,1000,
1404,54,29,202508,20250819,2,4173,1500,
1405,40,23,202511,20251117,1,3351,1000,WELCOME
1406,47,11,202505,20250506,4,1707,500,
1407,39,19,202505,20250524,4,2803,1000,
1408,27,32,202501,20250116,1,4584,1500,
1409,60,25,202501,20250112,4,3625,1500,SPRING
1410,3,14,202504,20250421,5,2118,500,LOYAL
1411,56,28,202512,20251205,2,4036,1500,SPRING
1412,2,3,202511,20251102,5,611,0,WELCOME
1413,39,2,202506,20250609,2,474,0,夜市
1414,53,25,202506,20250625,2,3625,1500,
1415,20,21,202501,20250111,4,3077,1000,
1416,39,6,202505,20250511,1,1022,0,LOYAL
1417,37,17,202503,20250318,1,2529,1000,
1418,2,25,202512,20251214,2,3625,1500,夜市
1419,39,4,202502,20250207,3,748,0,
1420,7,7,202504,20250411,2,1159,0,夜市
1421,52,10,202502,20250205,1,1570,500,
1422,15,28,202509,20250906,3,4036,1500,LOYAL
1423,57,20,202511,20251126,1,2940,1000,夜市
1424,33,8,202502,20250226,5,1296,0,WELCOME
1425,29,16,202509,20250918,5,2392,500,SPRING
1426,44,17,202503,20250317,3,2529,1000,SPRING
1427,5,30,202505,20250528,3,4310,1500,WELCOME
1428,3,15,202506,20250613,5,2255,500,
1429,35,16,202504,20250408,1,2392,500,LOYAL
1430,6,1,202509,20250920,2,337,0,
1431,32,5,202504,20250411,1,885,0,夜市
1432,12,6,202511,20251115,5,1022,0,夜市
1433,37,22,202508,20250820,4,3214,1000,WELCOME
1434,16,21,202511,20251119,4,3077,1000,夜市
1435,61,6,202509,20250917,1,1022,0,
1436,16,3,202510,20251014,1,611,0,WELCOME
1437,38,1,202512,20251201,4,337,0,LOYAL
1438,35,6,202506,20250603,5,1022,0,LOYAL
1439,11,16,202511,20251120,2,2392,500,夜市
1440,48,29,202502,20250212,2,4173,1500,LOYAL
1441,60,13,202501,20250112,2,1981,500,SPRING
1442,1,28,202511,20251122,2,4036,1500,
1443,20,19,202512,20251207,3,2803,1000,夜市
1444,12,6,202504,20250401,1,1022,0,SPRING
1445,51,11,202506,20250619,1,1707,500,LOYAL
1446,42,10,202503,20250322,5,1570,500,夜市
1447,53,23,202510,20251018,2,3351,1000,WELCOME
1448,20,20,202509,20250916,4,2940,1000,LOYAL
1449,25,5,202503,20250306,2,885,0,
1450,53,32,202507,20250727,1,4584,1500,WELCOME
1451,63,24,202510,20251026,5,3488,1000,夜市
1452,38,19,202502,20250211,4,2803,1000,夜市
1453,62,19,202509,20250922,4,2803,1000,
1454,53,6,202511,20251123,2,1022,0,WELCOME
1455,27,1,202507,20250706,1,337,0,夜市
1456,57,19,202511,20251103,1,2803,1000,
1457,43,4,202512,20251202,3,748,0,夜市
1458,64,3,202508,20250823,3,611,0,SPRING
1459,36,31,202502,20250211,1,4447,1500,SPRING
1460,32,18,202506,20250622,5,2666,1000,LOYAL
1461,7,16,202506,20250604,2,2392,500,SPRING
1462,13,12,202502,20250224,5,1844,500,WELCOME
1463,43,23,202511,20251110,2,3351,1000,
1464,6,32,202509,20250927,5,4584,1500,SPRING
1465,48,10,202503,20250326,2,1570,500,LOYAL
1466,49,32,202511,20251121,4,4584,1500,LOYAL
1467,47,1,202501,20250123,5,337,0,WELCOME
1468,55,30,202509,20250901,3,4310,1500,LOYAL
1469,8,9,202505,20250519,1,1433,500,
1470,18,28,202504,20250415,4,4036,1500,
1471,52,30,202512,20251220,1,4310,1500,SPRING
1472,32,22,202501,20250112,5,3214,1000,SPRING
1473,17,31,202509,20250927,5,4447,1500,夜市
1474,36,20,202505,20250519,5,2940,1000,
1475,2,26,202508,20250801,2,3762,1500,
1476,21,17,202508,20250814,2,2529,1000,SPRING
1477,57,4,202510,20251024,4,748,0,
1478,18,27,202512,20251201,2,3899,1500,WELCOME
1479,58,7,202504,20250408,5,1159,0,WELCOME
1480,44,12,202507,20250720,1,1844,500,夜市
1481,45,31,202509,20250920,5,4447,1500,SPRING
1482,57,23,202512,20251225,4,3351,1000,
1483,25,22,202508,20250801,2,3214,1000,SPRING
1484,41,6,202510,20251004,1,1022,0,
1485,5,5,202509,20250913,3,885,0,LOYAL
1486,47,12,202502,20250205,2,1844,500,
1487,55,19,202509,20250903,4,2803,1000,WELCOME
1488,40,18,202509,20250928,5,2666,1000,SPRING
1489,4,2,202507,20250705,3,474,0,夜市
1490,31,1,202511,20251107,5,337,0,SPRING
1491,39,4,202504,20250426,3,748,0,
1492,30,7,202512,20251206,4,1159,0,
1493,60,3,202508,20250818,5,611,0,夜市
1494,60,9,202510,20251014,3,1433,500,SPRING
1495,21,2,202508,20250825,3,474,0,WELCOME
1496,13,27,202511,20251118,2,3899,1500,LOYAL
1497,16,4,202505,20250512,3,748,0,夜市
1498,6,12,202509,20250923,1,1844,500,
1499,46,16,202509,20250909,4,2392,500,
1500,54,4,202503,20250305,2,748,0,SPRING
1501,6,19,202512,20251207,5,2803,1000,夜市
1502,59,14,202506,20250626,3,2118,500,
1503,12,16,202506,20250623,5,2392,500,WELCOME
1504,40,15,202510,20251022,3,2255,500,SPRING
1505,38,3,202509,20250911,4,611,0,
1506,28,20,202507,20250703,2,2940,1000,夜市
1507,30,21,202507,20250711,4,3077,1000,夜市
1508,8,20,202511,20251117,5,2940,1000,WELCOME
1509,29,4,202512,20251211,5,748,0,
1510,23,22,202504,20250426,1,3214,1000,
1511,5,8,202506,20250617,1,1296,0,SPRING
1512,63,31,202511,20251102,5,4447,1500,
1513,63,16,202508,20250808,5,2392,500,WELCOME
1514,23,2,202512,20251226,3,474,0,SPRING
1515,43,8,202503,20250321,2,1296,0,
1516,20,32,202511,20251105,2,4584,1500,夜市
1517,42,31,202512,20251203,4,4447,1500,夜市
1518,25,26,202505,20250523,4,3762,1500,LOYAL
1519,62,14,202505,20250515,4,2118,500,
1520,27,14,202501,20250115,2,2118,500,LOYAL
1521,54,9,202504,20250415,4,1433,500,LOYAL
1522,42,16,202509,20250906,5,2392,500,SPRING
1523,22,15,202511,20251109,4,2255,500,
1524,22,25,202509,20250901,2,3625,1500,夜市
1525,51,6,202503,20250317,4,1022,0,夜市
1526,39,5,202503,20250303,3,885,0,
1527,20,4,202508,20250804,5,748,0,
1528,58,16,202507,20250720,2,2392,500,WELCOME
1529,60,25,202509,20250920,5,3625,1500,SPRING
1530,11,19,202502,20250218,2,2803,1000,
1531,35,9,202508,20250809,1,1433,500,SPRING
1532,46,27,202503,20250312,2,3899,1500,WELCOME
1533,21,22,202502,20250201,3,3214,1000,
1534,46,18,202507,20250717,4,2666,1000,夜市
1535,31,10,202511,20251105,4,1570,500,
1536,5,21,202511,20251121,4,3077,1000,SPRING
1537,46,29,202501,20250101,3,4173,1500,SPRING
1538,40,28,202505,20250519,1,4036,1500,夜市
1539,8,23,202502,20250221,1,3351,1000,SPRING
1540,2,25,202510,20251008,4,3625,1500,
1541,20,10,202506,20250625,5,1570,500,SPRING
1542,39,21,202501,20250110,4,3077,1000,SPRING
1543,37,3,202505,20250509,4,611,0,SPRING
1544,13,6,202510,20251026,3,1022,0,LOYAL
1545,61,6,202506,20250627,4,1022,0,
1546,52,11,202512,20251209,3,1707,500,LOYAL
1547,54,31,202502,20250228,5,4447,1500,
1548,47,11,202502,20250225,5,1707,500,WELCOME
1549,41,14,202501,20250126,2,2118,500,
1550,49,2,202502,20250213,1,474,0,LOYAL
1551,8,31,202502,20250201,1,4447,1500,SPRING
1552,44,10,202504,20250415,5,1570,500,夜市
1553,35,13,202505,20250513,2,1981,500,夜市
1554,13,18,202503,20250313,3,2666,1000,
1555,22,10,202506,20250618,2,1570,500,SPRING
1556,11,14,202509,20250926,3,2118,500,
1557,59,15,202501,20250114,5,2255,500,
1558,22,17,202505,20250507,3,2529,1000,LOYAL
1559,47,2,202511,20251123,1,474,0,LOYAL
1560,8,3,202507,20250719,3,611,0,
1561,27,32,202510,20251007,1,4584,1500,
1562,62,23,202503,20250317,5,3351,1000,LOYAL
1563,28,19,202507,20250703,3,2803,1000,LOYAL
1564,10,12,202511,20251114,5,1844,500,
1565,29,9,202502,20250221,3,1433,500,
1566,26,16,202508,20250822,5,2392,500,SPRING
1567,4,26,202508,20250807,5,3762,1500,夜市
1568,35,14,202501,20250103,2,2118,500,
1569,43,9,202503,20250318,4,1433,500,
1570,10,31,202501,20250120,1,4447,1500,
1571,56,21,202508,20250813,1,3077,1000,SPRING
1572,32,6,202501,20250111,1,1022,0,
1573,19,9,202512,20251228,1,1433,500,SPRING
1574,43,28,202510,20251002,3,4036,1500,夜市
1575,59,11,202507,20250716,2,1707,500,
1576,13,2,202505,20250509,4,474,0,夜市
1577,53,2,202503,20250321,3,474,0,
1578,5,17,202512,20251224,4,2529,1000,
1579,24,15,202502,20250221,3,2255,500,WELCOME
1580,49,11,202505,20250524,3,1707,500,WELCOME
1581,34,1,202504,20250415,3,337,0,WELCOME
1582,53,25,202507,20250709,4,3625,1500,
1583,23,32,202505,20250525,5,4584,1500,SPRING
1584,40,32,202509,20250923,5,4584,1500,夜市
1585,10,20,202511,20251110,5,2940,1000,LOYAL
1586,51,13,202512,20251201,2,1981,500,LOYAL
1587,53,23,202501,20250108,4,3351,1000,夜市
1588,48,1,202503,20250304,3,337,0,LOYAL
1589,61,4,202505,20250522,2,748,0,
1590,4,28,202509,20250901,4,4036,1500,LOYAL
1591,52,4,202506,20250615,2,748,0,
1592,19,2,202508,20250819,3,474,0,SPRING
1593,17,32,202512,20251227,4,4584,1500,LOYAL
1594,53,13,202504,20250416,4,1981,500,LOYAL
1595,11,29,202501,20250106,2,4173,1500,LOYAL
1596,45,9,202501,20250104,2,1433,500,
1597,25,5,202502,20250210,5,885,0,夜市
1598,20,4,202508,20250822,4,748,0,WELCOME
1599,16,31,202507,20250725,3,4447,1500,
1600,3,27,202503,20250312,4,3899,1500,LOYAL
1601,52,17,202511,20251123,4,2529,1000,SPRING
1602,44,17,202501,20250112,3,2529,1000,夜市
1603,58,27,202509,20250913,1,3899,1500,
1604,51,11,202511,20251108,5,1707,500,SPRING
1605,45,3,202509,20250919,3,611,0,WELCOME
1606,17,1,202502,20250213,3,337,0,WELCOME
1607,20,12,202507,20250712,3,1844,500,
1608,28,18,202505,20250502,2,2666,1000,
1609,41,16,202507,20250714,1,2392,500,夜市
1610,56,11,202512,20251217,3,1707,500,
1611,64,6,202512,20251216,2,1022,0,LOYAL
1612,54,7,202509,20250918,2,1159,0,WELCOME
1613,55,31,202511,20251121,1,4447,1500,LOYAL
1614,49,10,202511,20251102,5,1570,500,SPRING
1615,35,17,202512,20251215,4,2529,1000,夜市
1616,24,21,202507,20250714,4,3077,1000,
1617,32,27,202508,20250826,3,3899,1500,
1618,64,3,202506,20250605,3,611,0,
1619,23,20,202505,20250505,3,2940,1000,
1620,14,22,202506,20250604,1,3214,1000,
1621,42,20,202508,20250802,3,2940,1000,WELCOME
1622,23,32,202509,20250907,4,4584,1500,WELCOME
1623,28,9,202502,20250213,2,1433,500,夜市
1624,19,2,202510,20251010,3,474,0,
1625,8,22,202512,20251201,3,3214,1000,LOYAL
1626,19,23,202512,20251218,1,3351,1000,WELCOME
1627,19,23,202505,20250527,2,3351,1000,
1628,16,29,202503,20250327,1,4173,1500,SPRING
1629,31,9,202507,20250725,1,1433,500,夜市
1630,51,22,202511,20251119,1,3214,1000,WELCOME
1631,19,17,202512,20251214,1,2529,1000,
1632,59,2,202501,20250111,3,474,0,WELCOME
1633,58,30,202502,20250215,1,4310,1500,SPRING
1634,57,9,202502,20250210,2,1433,500,LOYAL
1635,64,28,202507,20250721,1,4036,1500,SPRING
1636,44,32,202503,20250326,4,4584,1500,夜市
1637,51,30,202505,20250518,1,4310,1500,
1638,46,13,202501,20250124,1,1981,500,
1639,24,6,202503,20250306,5,1022,0,WELCOME
1640,48,21,202505,20250515,4,3077,1000,LOYAL
1641,32,22,202506,20250622,1,3214,1000,SPRING
1642,1,31,202503,20250308,1,4447,1500,LOYAL
1643,52,26,202505,20250504,5,3762,1500,LOYAL
1644,31,7,202512,20251205,4,1159,0,SPRING
1645,49,10,202506,20250601,3,1570,500,
1646,34,32,202512,20251221,3,4584,1500,LOYAL
1647,27,16,202502,20250221,3,2392,500,WELCOME
1648,2,24,202505,20250504,4,3488,1000,LOYAL
1649,14,9,202504,20250410,3,1433,500,夜市
1650,33,26,202504,20250402,5,3762,1500,夜市
1651,20,17,202506,20250622,4,2529,1000,SPRING
1652,63,14,202501,20250112,1,2118,500,
1653,24,3,202505,20250523,1,611,0,WELCOME
1654,7,19,202511,20251112,1,2803,1000,LOYAL
1655,62,17,202504,20250420,2,2529,1000,夜市
1656,34,30,202506,20250623,3,4310,1500,夜市
1657,42,12,202509,20250920,5,1844,500,夜市
1658,2,12,202509,20250916,5,1844,500,LOYAL
1659,12,24,202501,20250101,5,3488,1000,
1660,50,9,202502,20250213,2,1433,500,
1661,55,23,202502,20250224,2,3351,1000,
1662,6,26,202505,20250505,3,3762,1500,
1663,32,21,202505,20250520,1,3077,1000,SPRING
1664,37,7,202511,20251125,3,1159,0,
1665,42,11,202501,20250102,1,1707,500,WELCOME
1666,42,8,202511,20251115,3,1296,0,
1667,33,10,202509,20250923,3,1570,500,LOYAL
1668,13,24,202504,20250426,1,3488,1000,
1669,64,26,202503,20250327,4,3762,1500,夜市
1670,64,17,202509,20250924,5,2529,1000,WELCOME
1671,5,10,202502,20250202,3,1570,500,夜市
1672,29,9,202502,20250209,5,1433,500,SPRING
1673,50,22,202502,20250222,1,3214,1000,
1674,13,12,202503,20250309,2,1844,500,WELCOME
1675,18,10,202502,20250210,5,1570,500,WELCOME
1676,3,23,202512,20251202,5,3351,1000,SPRING
1677,34,19,202512,20251223,5,2803,1000,
1678,63,11,202509,20250914,5,1707,500,LOYAL
1679,24,11,202511,20251112,5,1707,500,LOYAL
1680,40,10,202510,20251003,1,1570,500,
1681,16,18,202506,20250603,2,2666,1000,WELCOME
1682,48,2,202509,20250918,1,474,0,LOYAL
1683,32,2,202504,20250417,4,474,0,WELCOME
1684,42,4,202505,20250503,3,748,0,LOYAL
1685,48,30,202501,20250127,1,4310,1500,SPRING
1686,48,23,202509,20250907,4,3351,1000,LOYAL
1687,30,1,202503,20250309,3,337,0,
1688,58,5,202507,20250711,4,885,0,SPRING
1689,8,22,202506,20250621,1,3214,1000,LOYAL
1690,52,21,202506,20250605,1,3077,1000,LOYAL
